X,Y,Z,Weight,Yaw
17.89999999999999,8.799999999999999,5.499999999999999,1.0,0.0
18.040416604852037,8.85677966644874,5.473368527222454,1.0,0.38426428409731095
18.175448608441304,8.920416898225424,5.452588947755489,1.0,0.44040483331722813
18.305179689547508,8.990613516178101,5.437226189391694,1.0,0.4959793410401907
18.42969352695037,9.06707134115484,5.426845179923666,1.0,0.5506869814863508
18.54907379942959,9.149492194003685,5.42101084714399,1.0,0.6042579550201896
18.663404185764875,9.237577895572699,5.419288118845256,1.0,0.6564603665971726
18.772768364735935,9.331030266709933,5.421241922820058,1.0,0.7071043465538318
18.877250015122474,9.429551128263444,5.426437186860982,1.0,0.7560434694858658
18.97693281570422,9.532842301081292,5.434438838760625,1.0,0.8031738028936499
19.07190044526087,9.640605606011528,5.444811806311573,1.0,0.8484310919240757
19.162236582572127,9.752542863902207,5.457121017306415,1.0,0.8917866555045003
19.248024906417704,9.868355895601386,5.470931399537744,1.0,0.933242550079022
19.329349095577314,9.987746521957122,5.485807880798151,1.0,0.972826478731512
19.406292828830665,10.110416563817472,5.501315388880226,1.0,1.0105868155386717
19.47893978495747,10.236067842030486,5.517018851576559,1.0,1.046588001911167
19.547373642737426,10.364402177444228,5.532483196679741,1.0,1.0809064697270412
19.61167808095025,10.495121390906746,5.547273351982359,1.0,1.1136271636446202
19.671936778375663,10.6279273032661,5.560954245277012,1.0,1.1448406744380644
19.728233413793355,10.762521735370346,5.5730908043562835,1.0,1.1746409549789987
19.78065166598304,10.898606508067541,5.583247957012766,1.0,1.2031235671024905
19.829275213724433,11.035883442205735,5.590990631039049,1.0,1.230384396993061
19.87418773579724,11.174054358632988,5.595883754227725,1.0,1.2565187751039575
19.91547291098117,11.312821078197352,5.5974922543713825,1.0,1.2816209408745403
19.953214418055932,11.451885421746889,5.595381059262614,1.0,1.3057838002846398
19.98749593580123,11.590949210129649,5.589115096694008,1.0,1.32909893397945
20.018401142996787,11.72971426419369,5.578259294458157,1.0,1.351656824336517
20.046013718422294,11.86788240478707,5.562378580347649,1.0,1.373547280947044
20.070417340857475,12.005155452757839,5.541037882155076,1.0,1.3948600554622452
20.091695689082034,12.141235228954057,5.51380212767303,1.0,1.4156856488662484
20.10993434201843,12.275838086210335,5.480267728625853,1.0,1.436116830488823
20.125251678010937,12.408931222071626,5.4405745584122345,1.0,1.4562130933582937
20.137793763138554,12.540693585431052,5.395321255305922,1.0,1.4758950983546877
20.147707532077845,12.671310768076603,5.345120849587455,1.0,1.495042146183525
20.15513991950539,12.800968361796276,5.2905863715373815,1.0,1.5135357960938882
20.160237860097773,12.929851958378073,5.232330851436242,1.0,1.531262324562005
20.163148288531563,13.058147149609983,5.170967319564579,1.0,1.548114811629251
20.164018139483332,13.186039527280006,5.107108806202938,1.0,1.5639950024701055
20.162994347629667,13.313714683176139,5.041368341631863,1.0,1.5788148790658978
20.16022384764714,13.441358209086374,4.974358956131894,1.0,1.59249789778519
20.155853574212312,13.569155696798708,4.906693679983577,1.0,1.6049798709122778
20.150030462001784,13.697292738101137,4.838985543467456,1.0,1.61620949141676
20.14290144569212,13.825954924781664,4.771847576864073,1.0,1.6261485186415403
20.13461345995989,13.955327848628276,4.705892810453972,1.0,1.6347716568612534
20.125313439481687,14.085597101428979,4.641734274517696,1.0,1.642066168291177
20.115148318934075,14.216948274971756,4.579984999335791,1.0,1.6480312671730564
20.10426503299363,14.349566961044616,4.521258015188796,1.0,1.6526773425919448
20.0927895902508,14.483617654325247,4.466121021721634,1.0,1.6561933762649437
20.080561159197558,14.618975665113771,4.4145203580487555,1.0,1.6608931391564843
20.06721080993576,14.755306504579178,4.365951575104076,1.0,1.668411207510968
20.052364944999464,14.892270978175675,4.319900112813918,1.0,1.6787668859164704
20.0356499669227,15.029529891357479,4.275851411104595,1.0,1.691976653039416
20.016692278239503,15.166744049578778,4.233290909902431,1.0,1.708088476337986
19.995118281483926,15.30357425829378,4.191704049133742,1.0,1.7271787672345662
19.97055437918999,15.4396813229567,4.150576268724847,1.0,1.7493491761416549
19.942626973891745,15.574726049021727,4.109393008602063,1.0,1.7747228236716137
19.910962468123227,15.708369241943075,4.06763970869171,1.0,1.8034394976752914
19.875187264418486,15.84027170717495,4.02480180892011,1.0,1.835649274580026
19.834927765311548,15.970094250171549,3.980364749213577,1.0,1.8715039678371577
19.789810373336454,16.09749767638708,3.93381396949843,1.0,1.911145801157766
19.739461491027257,16.22214279127575,3.884634909700991,1.0,1.9546928037070976
19.68350752091798,16.34369040029176,3.832313009747576,1.0,2.002220701154625
19.621574865542676,16.461801308889317,3.7763337095645046,1.0,2.0537416098240877
19.553289927435372,16.576136322522622,3.7161824490780955,1.0,2.109180685576145
19.47827910913012,16.686356246645886,3.6513446682146666,1.0,2.168353006793705
19.396168813160948,16.792121886713304,3.5813058069005366,1.0,2.2309441988222285
19.306585442061905,16.89309404817909,3.505551305062027,1.0,2.296499245821299
19.209372986397273,16.988790484700456,3.4241604106439807,1.0,2.364053059684073
19.105450676940876,17.07802204044151,3.3401467529426627,1.0,2.4321056006461235
18.99606929097786,17.159381586527253,3.257428767353843,1.0,2.5020615311918246
18.882479699725064,17.2314619323279,3.179925145617287,1.0,2.5761423827291097
18.765932774399317,17.29285588721368,3.111554579472759,1.0,2.6567555411750257
18.647679386217458,17.342156260554816,3.056235760660022,1.0,2.7465988736909224
18.52897040639633,17.377955861721542,3.017887380918841,1.0,2.848691990929116
18.411056706152753,17.398847500084077,3.0004281319889796,1.0,2.9662351092585664
