-3.059986472843555294e+00,6.331791322724749982e+00,4.147797808547413645e+00,1.635983225820898390e-01
-3.141251948261654992e+00,5.911543820817464656e+00,4.026913413972297739e+00,-1.761813917788668693e+00
-3.206755107395213411e+00,5.502017300951628442e+00,3.916760676029216626e+00,-1.729401389713937531e+00
-3.256585574846969866e+00,5.103391206024235238e+00,3.817027638047186144e+00,-1.695156769184364087e+00
-3.290832975219655676e+00,4.715844978932264731e+00,3.727402343355213699e+00,-1.658937211089477559e+00
-3.309586933116009710e+00,4.339558062572711705e+00,3.647572835282313353e+00,-1.620594637732268417e+00
-3.312937073138765509e+00,3.974709899842563399e+00,3.577227157157498727e+00,-1.579978354319635514e+00
-3.300973019890663274e+00,3.621479933638809712e+00,3.516053352309783442e+00,-1.536938833209767763e+00
-3.273784397974432991e+00,3.280047606858437437e+00,3.463739464068177121e+00,-1.491332934510203545e+00
-3.231460831992816196e+00,2.950592362398438695e+00,3.419973535761695160e+00,-1.443030814858207389e+00
-3.174091946548544207e+00,2.633293643155798502e+00,3.384443610719347184e+00,-1.391924706116802302e+00
-3.101767366244356783e+00,2.328330892027509424e+00,3.356837732270148589e+00,-1.337939594184307746e+00
-3.014576715682987018e+00,2.035883551910557809e+00,3.336843943743109886e+00,-1.281045568754590969e+00
-2.912609619467171118e+00,1.756131065701932448e+00,3.324150288467244696e+00,-1.221271233355776697e+00
-2.795955702199648396e+00,1.489252876298624573e+00,3.318444809771566195e+00,-1.158717076967719528e+00
-2.664704588483149728e+00,1.235428426597621421e+00,3.319415550985084895e+00,-1.093567180800826932e+00
-2.518945902920414870e+00,9.948371594959117825e-01,3.326750555436815748e+00,-1.026097199023616069e+00
-2.358769270114176475e+00,7.676585178904844486e-01,3.340137866455768823e+00,-9.566763998150576986e-01
-2.184264314667173412e+00,5.540719446783293201e-01,3.359265527370959070e+00,-8.857618798440339836e-01
-1.995520661182139666e+00,3.542568827564340772e-01,3.383821581511396559e+00,-8.138839835173707904e-01
-1.792627934261812106e+00,1.683927750217883990e-01,3.413494072206096241e+00,-7.416233937745477789e-01
-1.575675758508927160e+00,-3.340935628618937892e-03,3.447971042784069962e+00,-6.695820040594768763e-01
-1.344753758526218590e+00,-1.607648062977997117e-01,3.486940536574329563e+00,-5.983510529382599641e-01
-1.099951558916423711e+00,-3.036993940887645071e-01,3.530090596905888223e+00,-5.284806413383779100e-01
-8.413587842822793927e-01,-4.319652561045240757e-01,3.577109267107758228e+00,-4.604544273584958991e-01
-5.690650592265196206e-01,-5.453829494480901818e-01,3.627684590508952311e+00,-3.946721233019677144e-01
-2.831600083518808209e-01,-6.437730312224738682e-01,3.681504610438482317e+00,-3.314408103533161842e-01
1.626674373890013570e-02,-7.269560585306860112e-01,3.738257370225361420e+00,-2.709745358809915183e-01
3.291255724430885987e-01,-7.947525884757379311e-01,3.797630913198602798e+00,-2.134005470635217672e-01
6.553268531579456990e-01,-8.469831781606402821e-01,3.859313282687217850e+00,-1.587699949091913865e-01
9.947805161047228450e-01,-8.834684607329962303e-01,3.922992251261823160e+00,-1.070713154508004250e-01
1.346799257556527074e+00,-9.041310883387783104e-01,3.987992350661802465e+00,-5.863024827670682004e-02
1.708919104522634180e+00,-9.091972022663610264e-01,4.052557533027489889e+00,-1.398924551614543800e-02
2.078347205743788617e+00,-8.989491225120539442e-01,4.114731725005010610e+00,2.773327800753757136e-02
2.452290709960737836e+00,-8.736691690721666292e-01,4.172558853240489363e+00,6.750096327983873268e-02
2.827956765914227066e+00,-8.336396619430086474e-01,4.224082844380053103e+00,1.061555317056776387e-01
3.202552522344999542e+00,-7.791429211208900085e-01,4.267347625069824346e+00,1.444679437252417709e-01
3.573285127993805599e+00,-7.104612666021192791e-01,4.300397121955931823e+00,1.831824515954771637e-01
3.937361731601390247e+00,-6.278770183830066909e-01,4.321275261684499824e+00,2.230575435719025224e-01
4.291989481908497162e+00,-5.316724964598613656e-01,4.328025970901652641e+00,2.649073824685357903e-01
