X,Y,Z,Weight,Yaw
18.399999999999995,9.3,5.499999999999999,1.0,0.0
18.539244260294875,9.372373381918717,5.4803909611317465,1.0,0.479329141976404
18.66781392570002,9.449365400091711,5.465483470904226,1.0,0.5395624571588136
18.786097866941837,9.530797790131103,5.4550373682497435,1.0,0.6029310670905986
18.894484954746744,9.616492287649038,5.448812492100613,1.0,0.6690037082551598
18.993364059841124,9.706270628257633,5.446568681389133,1.0,0.7371959048223403
19.08312405295139,9.79995454756902,5.448065775047615,1.0,0.8067852339971596
19.16415380480394,9.897365781195331,5.453063612008361,1.0,0.8769449164566088
19.236842186125177,9.998326064748689,5.461322031203677,1.0,0.9467929927853437
19.30157806764152,10.102657133841227,5.472600871565874,1.0,1.0154502179414686
19.35875032007935,10.210180724085077,5.486659972027255,1.0,1.0820972818198749
19.40874781416507,10.32071857109236,5.503259171520125,1.0,1.1460221592450766
19.451959420625112,10.434092410475214,5.522158308976794,1.0,1.2066512183066063
19.48877401018585,10.550123977845761,5.543117223329565,1.0,1.2635619358647758
19.519580453573703,10.668635008816135,5.565895753510746,1.0,1.3164790477909192
19.544767621515064,10.789447238998463,5.590253738452641,1.0,1.3652585182569097
19.564724384736337,10.91238240400487,5.615951017087558,1.0,1.4098645220356965
19.579839613963937,11.037262239447491,5.642747428347803,1.0,1.4503440746984348
19.590502179924258,11.163908480938455,5.670402811165684,1.0,1.486802680615762
19.597100953343702,11.292142864089886,5.698677004473505,1.0,1.5193829851965894
19.60002480494868,11.421787124513918,5.727329847203571,1.0,1.5482472681268833
19.599662605465582,11.552662997822674,5.756121178288192,1.0,1.5735638235782379
19.596403225620826,11.684592219628293,5.784810836659672,1.0,1.595496820804711
19.5906355361408,11.817396525542893,5.813158661250316,1.0,1.6141990408064486
19.58274840775193,11.950897651178614,5.840924490992434,1.0,1.629806850207503
19.573130711180593,12.084917332147574,5.867868164818329,1.0,1.642436827934785
19.562171317153204,12.219277304061908,5.893749521660306,1.0,1.652183553015911
19.550259096396175,12.35379930253375,5.918328400450678,1.0,1.659118162870673
19.537782919635895,12.488305063175217,5.941364640121744,1.0,1.663287385749164
19.52513165759877,12.622616321598446,5.962618079605812,1.0,1.6647128329505532
19.512694181011213,12.756554813415564,5.981848557835191,1.0,1.6633904061582663
19.500859360599613,12.8899422742387,5.998815913742184,1.0,1.659289735717663
19.489955401964004,13.022634895686076,6.013325975180415,1.0,1.6527866734142675
19.48000583883994,13.154661914026818,6.025415535159866,1.0,1.6460142040910009
19.470938765362053,13.286106772414092,6.035193737389512,1.0,1.6396672843928586
19.462682242470013,13.417052932854828,6.042769750742705,1.0,1.6337657731027801
19.455164331103482,13.547583857355955,6.048252744092796,1.0,1.6283276372786286
19.448313092202127,13.6777830079244,6.0517518863131405,1.0,1.6233690638551999
19.442056586705625,13.8077338465671,6.053376346277091,1.0,1.618904351098662
19.436322875553635,13.937519835290974,6.053235292857999,1.0,1.6149458176899123
19.431040019685824,14.067224436102945,6.051437894929216,1.0,1.6115037300153707
19.42613608004186,14.196931111009956,6.0480933213640995,1.0,1.608586247955051
19.421539117561412,14.326723322018932,6.043310741035999,1.0,1.6061993891883375
19.41717719318415,14.456684531136794,6.0371993228182665,1.0,1.604347011799555
19.41297836784973,14.58689820037047,6.0298682355842566,1.0,1.603030814757054
19.408870702497833,14.7174477917269,6.021426648207322,1.0,1.6022503556599392
19.404782258068117,14.848416767213006,6.011983729560816,1.0,1.6020030849996152
19.400641095500255,14.979888588835717,6.001648648518092,1.0,1.60228439605661
19.396319345685264,15.111901159250902,5.990468860174459,1.0,1.6035220503034975
19.391333353144795,15.24420256559494,5.978099241367878,1.0,1.6084651179584248
19.385060033779265,15.376427319606789,5.964040821993729,1.0,1.6182051402680468
19.376875976907552,15.508209666999504,5.947794271594023,1.0,1.6328195036058915
19.36615777184852,15.639183853486097,5.928860259710769,1.0,1.6524488633667016
19.352282007921062,15.768984124779626,5.906739455885984,1.0,1.6772927677931473
19.33462527444404,15.897244726593122,5.880932529661678,1.0,1.707599417229562
19.312564160736333,16.023599904639617,5.850940150579861,1.0,1.7436500099455277
19.28547525611681,16.14768390463215,5.81626298818255,1.0,1.7857350548578512
19.252735149904353,16.269130972283754,5.776401712011751,1.0,1.8341197718461257
19.21372043141783,16.387575353307472,5.730856991609478,1.0,1.888996159059805
19.16780768997612,16.50265129341634,5.679129496517747,1.0,1.9504211567139467
19.114373514898098,16.613993038323393,5.620719896278566,1.0,2.018244307889541
19.05279449550263,16.721234833741665,5.555128860433947,1.0,2.0920346506335115
18.982451132875564,16.824007520816824,5.4818676555993004,1.0,2.171013590684648
18.903260242886496,16.921475164470426,5.4019004383967815,1.0,2.2531031759831186
18.816215970762904,17.011864186760096,5.319109877310238,1.0,2.3373459754579136
18.722441376255272,17.093288810273897,5.237727873453049,1.0,2.4265690974718312
18.62305951911406,17.16386325759986,5.161986327938588,1.0,2.5240976001477886
18.519193459089763,17.221701751326037,5.096117141880228,1.0,2.633500557758084
18.41196625593284,17.264918514040456,5.044352216391345,1.0,2.758469053131317
18.30250096939377,17.29162776833117,5.010923452585308,1.0,2.902271349032801
18.19192066273494,17.299943981152875,5.000062205381679,1.0,3.066528768098357
18.08135956223966,17.28875836546024,5.014263693285642,1.0,-3.040764384542991
17.9719878116559,17.259461345426235,5.050437046681336,1.0,-2.8798704886687654
17.864982764443887,17.213945011858907,5.104370100557697,1.0,-2.7394118465967936
17.761521774063826,17.154101455566284,5.171850689903664,1.0,-2.6171944846387003
