X,Y,Z,Weight,Yaw
18.599999999999998,8.400000000000002,5.500000000000002,1.0,0.0
18.76062707375426,8.49299221322236,5.508677380954415,1.0,0.5247845417126209
18.912522110727615,8.590502110082449,5.515591481380896,1.0,0.5706994305144145
19.055925249565128,8.692387473428903,5.52086279323807,1.0,0.6177263432658241
19.191076628911905,8.798506086110374,5.524611808484578,1.0,0.6656408764780647
19.318216387413027,8.908715730975494,5.526959019079046,1.0,0.7141888512935406
19.437584663713558,9.022874190872905,5.528024916980101,1.0,0.7630925703442387
19.549421596458586,9.140839248651242,5.527929994146378,1.0,0.8120588246568681
19.65396732429321,9.26246868715915,5.526794742536508,1.0,0.8607881046234411
19.751461985862512,9.387620289245268,5.524739654109124,1.0,0.9089842954667046
19.842145719811562,9.516151837758235,5.52188522082285,1.0,0.9563640651817844
19.926258664785443,9.647921115546685,5.518351934636321,1.0,1.0026651985255106
20.004040959429254,9.782785905459269,5.5142602875081685,1.0,1.0476532835684433
20.075732742388062,9.920603990344617,5.509730771397023,1.0,1.0911263829013826
20.141574152306966,10.061233153051376,5.504883878261515,1.0,1.1329175722354752
20.20180532783104,10.20453117642818,5.4998401000602755,1.0,1.1728954584216107
20.25666640760537,10.350355843323667,5.494719928751934,1.0,1.210962963000421
20.306397530275035,10.498564936586487,5.489643856295124,1.0,1.2470547605317888
20.351238834485127,10.649016239065269,5.484732374648474,1.0,1.2811337946136088
20.391430458880713,10.801567533608655,5.4801059757706145,1.0,1.3131872722615134
20.4272125421069,10.956076603065291,5.475885151620181,1.0,1.3432224782570994
20.458825222808755,11.11240123028381,5.472190394155801,1.0,1.3712626741492047
20.486508639631367,11.270399198112852,5.469142195336103,1.0,1.3973432670735493
20.51050293121982,11.429928289401062,5.466861047119722,1.0,1.4215083616884245
20.531048236219192,11.590846286997072,5.465467441465287,1.0,1.4438077496710893
20.54838469327457,11.753010973749529,5.465081870331429,1.0,1.4642943470153993
20.562752441031044,11.916280132507069,5.46582482567678,1.0,1.4830220589465672
20.57439161813368,12.080511546118329,5.467816799459968,1.0,1.5000440334662195
20.583542363227586,12.245562997431959,5.471178283639628,1.0,1.515411254737914
20.590444814957827,12.411292269296588,5.476029770174388,1.0,1.5291714241973804
20.595339111969487,12.577557144560856,5.482491751022879,1.0,1.5413680782468167
20.598465392907663,12.74421540607341,5.490684718143733,1.0,1.5520398949878502
20.60006378434761,12.911124831491284,5.500729116494938,1.0,1.5612202194110663
20.600324930400298,13.078121914536283,5.512552702974758,1.0,1.5692325519369374
20.599277257266056,13.244973373999784,5.525451546976197,1.0,1.5770753211119621
20.59691600052735,13.411431652363953,5.538592471383461,1.0,1.5849806521527807
20.59323639576663,13.57724919211094,5.551142299080747,1.0,1.5929833702550211
20.588233678566358,13.742178435722913,5.562267852952262,1.0,1.601119534911356
20.581903084508998,13.905971825682032,5.5711359558822044,1.0,1.6094269738578981
20.57423984917699,14.068381804470446,5.576913430754774,1.0,1.617945867037419
20.565239208152803,14.229160814570324,5.578767100454176,1.0,1.6267193992371716
20.55489639701889,14.388061298463823,5.575863787864608,1.0,1.6357945034421546
20.54320665135771,14.544835698633099,5.567370315870274,1.0,1.645222721559513
20.530165206751718,14.699236457560318,5.552453507355375,1.0,1.655061215377257
20.515767298783377,14.851016017727634,5.530280185204114,1.0,1.6653739688864282
20.50000816303514,14.999926821617208,5.500017172300689,1.0,1.6762332340951898
20.482811712663096,15.145818936510898,5.461070237397536,1.0,1.6881259556442922
20.463816145875622,15.288933510953004,5.413802357375513,1.0,1.7027548068931808
20.44258812567515,15.429609609536215,5.358816167842193,1.0,1.720566332202721
20.418694315064116,15.568186296853199,5.2967143044051745,1.0,1.7415404965607268
20.39170137704495,15.705002637496644,5.228099402672059,1.0,1.7655878753990342
20.361175974620085,15.840397696059242,5.153574098250443,1.0,1.792543166364188
20.326684770791957,15.974710537133673,5.07374102674793,1.0,1.8221623481083042
20.287794428563004,16.10828022531262,4.989202823772118,1.0,1.854124752299471
20.244071610935652,16.241445825188777,4.900562124930608,1.0,1.8880409130443558
20.19508298091234,16.37454640135482,4.8084215658309954,1.0,1.9234663397204284
20.14039520149549,16.507921018403433,4.713383782080886,1.0,1.9599204289548002
20.07957493568755,16.641908740927306,4.616051409287877,1.0,1.9969087996635122
20.012188846490947,16.776848633519123,4.517027083059566,1.0,2.0339466599147835
19.937882481226925,16.912914502936385,4.416959315192735,1.0,2.070644860484058
19.856832481591145,17.049167545624286,4.316805482241553,1.0,2.1074197914934474
19.769434631044724,17.184209869399186,4.217650405469621,1.0,2.1451926181292307
19.67608540072646,17.316642141434723,4.120579306068321,1.0,2.1847918243519997
19.57718126177514,17.44506502890451,4.026677405229034,1.0,2.227065550619219
19.473118685329553,17.56807919898218,3.937029924143137,1.0,2.272928479527388
19.36429414252848,17.684285318841358,3.852722084002013,1.0,2.3234037089847783
19.251104104510702,17.792284055655667,3.77483910599704,1.0,2.379660185178003
19.13394504241502,17.89067607659874,3.7044662113195987,1.0,2.443040888497306
19.013213427380215,17.978062048844198,3.6426886211610707,1.0,2.515069139540608
18.889305730545075,18.05304263956567,3.5905915567128344,1.0,2.5974077034470797
18.76261842304838,18.11421851593678,3.5492602391662693,1.0,2.691727506699502
18.633547976028932,18.16019034513116,3.5197798897127583,1.0,2.79942622839542
18.5024908606255,18.18955879432243,3.503235729543678,1.0,2.9211455466596794
18.369844217027566,18.200929679356157,3.5007085934235866,1.0,3.0560785834260047
18.236108801444164,18.19370619198491,3.5125999892717177,1.0,-3.0876318165955974
