X,Y,Z,Weight,Yaw
4.900000000000001,0.3,5.999999999999999,1.0,0.0
5.025435744794971,0.3931238254686728,5.978159489001842,1.0,0.6386210272351064
5.1463260322440165,0.4903984771233615,5.960953062027717,1.0,0.6775712988678254
5.262724928066879,0.5916650184235654,5.94804326352107,1.0,0.715988678896642
5.374686497983325,0.6967645128287859,5.939092637925367,1.0,0.7537951171512629
5.482264807713097,0.8055380237985218,5.933763729684052,1.0,0.7909224482303729
5.585513922975949,0.9178266147922736,5.931719083240583,1.0,0.8273127854078017
5.684487909491635,1.0334713492695418,5.932621243038415,1.0,0.8629186175862504
5.779240832979904,1.1523132906898255,5.936132753521001,1.0,0.8977026426238528
5.869826759160515,1.2741935025126256,5.941916159131797,1.0,0.9316373789860695
5.956299753753212,1.398953048197442,5.949634004314253,1.0,0.9647046020561841
6.03871388247775,1.5264329912037737,5.9589488335118235,1.0,0.9968946520553235
6.117123211053884,1.6564743949911225,5.969523191167969,1.0,1.0282056581294203
6.191581805201365,1.788918323018988,5.981019621726138,1.0,1.0586427186127811
6.262143730639942,1.923605838746869,5.9931006696297855,1.0,1.0882170716245059
6.328863053089371,2.060378005634267,6.005428879322367,1.0,1.1169452837349672
6.391793838269404,2.1990758871406815,6.017666795247336,1.0,1.1448484780448827
6.45099015189979,2.3395405467256114,6.029476961848145,1.0,1.1719516170717579
6.506506059700283,2.481613047848559,6.04052192356825,1.0,1.1982828506054046
6.558395627390635,2.625134453969023,6.050464224851105,1.0,1.2238729343077208
6.606712920690601,2.7699458285465046,6.058966410140166,1.0,1.2487547213241605
6.651512005319929,2.915888235040501,6.065691023878883,1.0,1.2729627265060788
6.6928469469983725,3.0628027369105157,6.070300610510712,1.0,1.2965327609290822
6.730771811445686,3.210530397616047,6.072457714479108,1.0,1.3195016331273952
6.765340664381617,3.3589122806165945,6.071824880227523,1.0,1.3419069127341468
6.796607571525923,3.5077894493716597,6.068064652199415,1.0,1.3637867519150835
6.824626598598354,3.657002967340743,6.060839574838235,1.0,1.3851797600121143
6.849451811318661,3.806393897983342,6.049812192587438,1.0,1.4061249270892544
6.871137275406597,3.955803304758958,6.034645049890478,1.0,1.4266615925335426
6.889737056581913,4.105072251127091,6.015000691190807,1.0,1.4468294554533994
6.905306476723792,4.254041868427087,5.9905454880032565,1.0,1.4666603301919456
6.9179623032579975,4.402556608368259,5.961133014587235,1.0,1.485785742654184
6.927909299285988,4.550465677735208,5.926884936754996,1.0,1.50364668551269
6.935359009726448,4.697618649785672,5.887943582105841,1.0,1.5202138908055873
6.940522979498067,4.843865097777384,5.844451278239078,1.0,1.5355009380791782
6.943612753519531,4.989054594968084,5.796550352754014,1.0,1.549518563762634
6.944839876709529,5.133036714615507,5.744383133249956,1.0,1.5622737860607228
6.944415893986746,5.27566102997739,5.68809194732621,1.0,1.5737690420208341
6.942552350269872,5.416777114311469,5.627819122582084,1.0,1.5840013091189749
6.939460790477592,5.55623454087548,5.563706986616881,1.0,1.5929611808098272
6.935352759528592,5.693882882927158,5.495897867029909,1.0,1.6006318619103794
6.930439802341564,5.829571713724245,5.424534091420476,1.0,1.60698804506278
6.924933463835193,5.963150606524472,5.349757987387888,1.0,1.6119946234442293
6.919045288928166,6.09446913458558,5.271711882531451,1.0,1.6156051869038799
6.912986822539172,6.2233768711653035,5.1905381044504715,1.0,1.6177602382862344
6.906969609586895,6.349723389521377,5.106378980744256,1.0,1.6183850532339643
6.901205194990027,6.47335826291154,5.019376839012112,1.0,1.617387089567016
6.895825439595084,6.594166061892719,4.929686443442297,1.0,1.615298449552113
6.890336950365233,6.712305968956577,4.837560143917754,1.0,1.6172204849338334
6.883951214425485,6.828066783430273,4.743296350770131,1.0,1.6259036664577422
6.875877976507761,6.941738069901198,4.647193746272838,1.0,1.641699935875829
6.865326981343984,7.0536093929567425,4.549551012699274,1.0,1.664831838710246
6.851507973666079,7.163970317184299,4.450666832322846,1.0,1.6953644760514615
6.8336306982059725,7.27311040717126,4.350839887416963,1.0,1.7331556736507692
6.810904899695587,7.381319227505018,4.2503688602550245,1.0,1.7778057472403286
6.78254032286685,7.488886342772964,4.149552433110441,1.0,1.8286193940158046
6.747746712451679,7.596101317562487,4.048689288256614,1.0,1.8845957660843864
6.705733813182005,7.703253716460986,3.9480781079669502,1.0,1.944461273114218
6.655711369789753,7.810633104055848,3.848017574514857,1.0,2.0067507867680283
6.596889127006842,7.918529044934467,3.7488063701737357,1.0,2.0699281003904333
6.528476829565201,8.027231103684235,3.6507431772169947,1.0,2.1325219459722913
6.449684222196753,8.13702884489254,3.554126677918038,1.0,2.1932474793820878
6.359755751770007,8.248176434536324,3.459279667354635,1.0,2.2510557923407113
6.259061445068335,8.35977986822418,3.3673070506114695,1.0,2.304853669362269
6.149315945080368,8.469573538835055,3.280248040302791,1.0,2.355975073210838
6.032312838823085,8.575211310808376,3.2001967033572734,1.0,2.4071980504730424
5.909845713313466,8.67434704858356,3.1292471067035907,1.0,2.461092720416533
5.783708155568485,8.764634616600029,3.069493317270413,1.0,2.52035007242144
5.655693752605124,8.843727879297207,3.023029401986416,1.0,2.588153907057565
5.52759609144036,8.909280701114518,2.9919494277802707,1.0,2.6685964441535517
5.401208759091169,8.958946946491382,2.9783474615806496,1.0,2.767162538703731
5.278325342574534,8.990380479867225,2.984317570316227,1.0,2.891163000888448
5.160724658871355,9.00126654311983,3.011923237773288,1.0,3.04928767578387
5.049339756992336,8.991087126098455,3.0614766830743654,1.0,-3.0504562576015943
4.9438154813217645,8.96206087826933,3.1306227421808694,1.0,-2.87316413770494
4.843688478278786,8.91663630466336,3.2167822141082434,1.0,-2.7156913109545786
4.7484953942825445,8.85726191031145,3.317375897871928,1.0,-2.5839100518106735
4.6577728757521895,8.786386200244516,3.4298245924873716,1.0,-2.4783982685846873
4.571057569106862,8.706457679493456,3.551549096970014,1.0,-2.396898292257438
4.487886120765713,8.61992485308918,3.679970210335299,1.0,-2.3363898118235435
4.407795177147885,8.529236226062602,3.812508731598674,1.0,-2.2942192108622863
4.330321384672525,8.436840303444624,3.946585459775577,1.0,-2.268574846865251
4.255009475635289,8.345088460208517,4.079706484272108,1.0,-2.2581051416379943
4.181524923052657,8.25488169632382,4.2106514760577936,1.0,-2.254390668582854
4.109626019736603,8.166006031575163,4.3391791757933875,1.0,-2.250990766486444
4.039073438842554,8.078218892322981,4.465073432168827,1.0,-2.247775851386616
3.9696278535259433,7.991277704927699,4.58811809387404,1.0,-2.2447838209788307
3.9010499369421963,7.904939895749744,4.708097009598965,1.0,-2.2420505249193394
3.833100362246743,7.818962891149544,4.82479402803353,1.0,-2.239608531579002
3.7655398025950135,7.733104117487528,4.93799299786767,1.0,-2.2374859695478113
3.6981289311424352,7.647121001124121,5.0474777677913165,1.0,-2.2357055237269194
3.630628421044439,7.560770968419753,5.153032186494403,1.0,-2.234283657148778
3.562798945456453,7.473811445734849,5.254440102666864,1.0,-2.2332301127270013
3.4944011775339057,7.385999859429838,5.35148536499863,1.0,-2.2325477259303765
3.425195790432228,7.297093635865148,5.443951822179632,1.0,-2.2322325529427656
3.3549434573068475,7.206850201401205,5.531623322899809,1.0,-2.2322742927591785
3.283404851313194,7.1150269823984384,5.614283715849086,1.0,-2.2326569592339496
3.210340645606696,7.021381405217275,5.691716849717402,1.0,-2.2333597429096215
3.1355115133427836,6.925670896218141,5.763706573194687,1.0,-2.23435799388834
3.058678127676886,6.827652881761467,5.830036734970876,1.0,-2.2356242561512816
2.9796011617644313,6.727084788207678,5.8904911837358975,1.0,-2.2371292895537027
2.8980412887608487,6.623724041917202,5.944853768179689,1.0,-2.238843026440668
2.8137591818215673,6.517328069250467,5.992908336992181,1.0,-2.240735423336801
2.7265723789628105,6.407722730296791,6.034471175890976,1.0,-2.2427636210284314
2.6366686992818615,6.295179498038262,6.069569787459497,1.0,-2.2448276207418094
2.5443842004377055,6.180148242403717,6.098316232974546,1.0,-2.246911280174123
2.4500553336182693,6.0630793069124005,6.120822798190902,1.0,-2.249036508496913
2.3540185500114914,5.944423035083575,6.137201768863355,1.0,-2.2512244070794587
2.2566103008053053,5.8246297704364975,6.147565430746687,1.0,-2.253496025568111
2.1581670371876447,5.704149856490422,6.152026069595683,1.0,-2.255873123856723
2.059025210346445,5.5834336367646085,6.150695971165131,1.0,-2.258378912497244
1.9595212714696422,5.462931454778315,6.143687421209815,1.0,-2.261038828881635
1.8599916717451668,5.343093654050792,6.131112705484521,1.0,-2.263881405725254
1.7607728623609544,5.224370578101299,6.113084109744031,1.0,-2.2669392949687412
1.66220129450494,5.107212570449093,6.089713919743134,1.0,-2.2702505248134055
1.5646134193650583,4.9920699746134325,6.061114421236614,1.0,-2.2738600924240617
1.4683456881292443,4.879393134113573,6.027397899979255,1.0,-2.2778220341692177
1.3737328997156544,4.769629762334292,5.988676273627177,1.0,-2.28219896287254
1.2809580631854296,4.662985948839532,5.945027643540237,1.0,-2.2867592533973125
1.1899322722033425,4.559234939798383,5.896469532777615,1.0,-2.290954896860391
1.1005383522875376,4.458104983263922,5.8430131667179905,1.0,-2.2946734526875017
1.0126591289561624,4.3593243272892295,5.784669770740057,1.0,-2.29785810033438
0.9261774277273579,4.2626212199273725,5.72145057022249,1.0,-2.3004539622161495
0.8409760741192716,4.167723909231435,5.653366790543981,1.0,-2.30240949544781
0.756937893650048,4.07436064325449,5.580429657083212,1.0,-2.3036779448400235
0.6739457118378331,3.9822596700496162,5.502650395218873,1.0,-2.304218800271843
0.5918823542007737,3.8911492376698917,5.420040230329649,1.0,-2.303999192897649
0.510630646257011,3.8007575941683887,5.33261038779422,1.0,-2.302995159525377
0.4300734135246923,3.710812987598186,5.240372092991276,1.0,-2.301192703995943
0.3500934815219628,3.6210436660123593,5.143336571299499,1.0,-2.298588589253414
0.2705736757669676,3.5311778774639864,5.041515048097577,1.0,-2.295190804297411
0.19139682177785375,3.4409438700061448,4.934918748764198,1.0,-2.29101866603264
0.11244574507276275,3.350069891691908,4.8235588986780416,1.0,-2.2861025362097322
0.03360327116984178,3.258284190574354,4.707446723217796,1.0,-2.2804831566139097
-0.04524777441276416,3.165315014706558,4.586593447762145,1.0,-2.274210629372556
-0.12421970551276033,3.070892178846189,4.461018181606349,1.0,-2.2673209681036655
-0.2030677292567433,2.9748606019852457,4.331319257586983,1.0,-2.2582495645725613
-0.2809521989716904,2.8772569390563176,4.199059855499996,1.0,-2.244296202237184
-0.3569771413776252,2.7781360004361937,4.065894516338806,1.0,-2.225083761625221
-0.43024658319457315,2.6775525965016644,3.9334777810968276,1.0,-2.200358682545916
